Name,Type,AUM,Typical Check Size,HQ / Location,Industry,Sectors,Stages,Portfolio Count,Founded,Employees,Website,LinkedIn,Twitter,Emails,Phones,Addresses,Description,Status,Source,Enrichment Status,Record ID
Al Zarooni Emirates Investments (ZE Investments),Family Office,$1B+,$1M-$20M,"Dubai, United Arab Emirates",Wealth Management & Investment,Healthcare; Real Estate; Technology; Fintech; Logistics,Seed; Series A; Series B; Growth,30,2005,11-50,https://www.zainvestments.com,https://www.linkedin.com/company/al-zarooni-emirates-investments/,,,,,"Al Zarooni Emirates Investments (ZE Investments) is a prominent single-family office based in Dubai, UAE, managing the wealth of the Al Zarooni family. The firm focuses on diversified investments across healthcare, real estate, and early-stage startups, with a strong emphasis on opportunities in the Middle East and North Africa (MENA) region.",,folk,enriched,e7798ed3-60a1-4c2a-a618-8938635d6ca3
Al-Romaizan Family Office,Family Office,$1B+,$1M-$50M,"Riyadh, Saudi Arabia",Wealth Management,Real Estate; Private Equity; Venture Capital; Technology; Healthcare; Fintech; Consumer Goods,Seed; Series A; Series B; Series C; Growth,30,1980,11-50,https://www.alromaizan.com,https://www.linkedin.com/company/al-romaizan-family-office,,,,,"Al-Romaizan Family Office is the investment arm of the Al-Romaizan family, one of Saudi Arabia's prominent business dynasties. The family office manages the wealth of the Al-Romaizan family, focusing on diversified investments across real estate, private equity, venture capital, and public markets, with a strong emphasis on opportunities in the Middle East and North Africa (MENA) region.",,folk,enriched,767ce274-8409-414d-93eb-8f9f8289f437
Albeed Group,Family Office,$1B+,$5M-$50M,"Abu Dhabi, United Arab Emirates",Wealth Management & Investment,Real Estate; Private Equity; Venture Capital; Infrastructure; Technology; Healthcare; Financial Services,Growth; Series C; Series D; Bridge,30,2010,11-50,https://www.albeedgroup.com,https://www.linkedin.com/company/albeed-group,,,,,"Albeed Group is a prominent Abu Dhabi-based single-family office managing the wealth of a high-net-worth Emirati family. The firm focuses on diversified investments across real estate, private equity, venture capital, and alternative assets, with a strong emphasis on opportunities in the Middle East, North Africa, and global emerging markets.",,folk,enriched,362978a9-028c-4c60-9fc6-6ae31b0369a9
Alpha Blue Ocean,Family Office,$10B+,$5M-$50M,"London, United Kingdom",Wealth Management & Investment,Fintech; Technology; Real Estate; Sustainable Infrastructure; Healthcare; Consumer,Seed; Series A; Series B; Series C; Growth,30,2015,11-50,https://www.alphablueocean.com,https://www.linkedin.com/company/alpha-blue-ocean/,https://twitter.com/AlphaBlueOcean,,,,"Alpha Blue Ocean is a London-based single-family office managing the wealth of the Reuben family, one of the UK's most prominent real estate and investment dynasties. The firm focuses on a diversified investment strategy across public and private markets, including venture capital, real estate, and alternative assets, with a strong emphasis on technology, fintech, and sustainable infrastructure.",,,enriched,14a474eb-690d-47dd-8eaf-b28eb7c18e2e
AlphaBee Asset Management,Family Office,€1B,€1M-€20M,"Luxembourg, Luxembourg",Asset Management,Technology; Fintech; Healthcare; Real Estate; Infrastructure,Seed; Series A; Series B; Series C; Growth,30,2010,11-50,https://www.alphabee.lu,https://www.linkedin.com/company/alphabee-asset-management,,,,,"AlphaBee Asset Management is a Luxembourg-based asset and wealth management firm specializing in alternative investments, including private equity, venture capital, and real assets. The firm focuses on delivering tailored investment solutions to high-net-worth individuals, family offices, and institutional investors, with a strong emphasis on risk-adjusted returns and long-term capital growth.",,,enriched,da849ea7-6152-43d5-8de1-788d6a6cfe70
Alto Partners Multi-Family Office,Family Office,$1B+,$5M-$50M,"Singapore, Singapore",Wealth Management & Family Office Services,Technology; Real Estate; Private Equity; Financial Services; Healthcare,Growth; Series C; Series D; Bridge,30,2010,11-50,https://www.alto-partners.com,https://www.linkedin.com/company/alto-partners-multi-family-office/,,,,,"Alto Partners Multi-Family Office is a Singapore-based multi-family office that manages the wealth of prominent Asian entrepreneurs and next-generation families. The firm focuses on direct investments, co-investments, and fund investments across Asia, with a strong emphasis on technology, real estate, and private equity opportunities.",,folk,enriched,63098620-81cd-4135-9221-0685fa6d5ac7
Antenna Digital Ventures,Family Office,$500M-$1B,$500K-$5M,"Athens, Greece",Digital Media and Technology Investments,Technology; Media; Advertising; Digital Content; Fintech,Seed; Series A; Series B,30,2000,11-50,https://www.latsis.org,https://www.linkedin.com/company/latsis-foundation/,,,,,"Antenna Digital Ventures is the investment arm of the Latsis family, a prominent Greek family with diversified business interests. The firm focuses on early-stage digital, media, and technology investments, with a strong track record in the CEE region and notable investments in companies like Facebook and Spotify.",,folk,enriched,7ff4f976-2cc5-4083-8cc2-8406d0986131
AP Investment,Family Office,$1B-$2B,$5M-$50M,"Hong Kong, Hong Kong",Wealth Management & Private Investments,Technology; Real Estate; Financial Services; Healthcare; Consumer Goods,Seed; Series A; Series B; Series C; Growth,30,2010,11-50,https://www.apinvestmentco.com/,https://www.linkedin.com/company/ap-investment-co/,,,,,"AP Investment is a Hong Kong-based single-family office managing the wealth of a prominent Asian family. The firm focuses on diversified investments across private equity, real estate, and venture capital, with a strong emphasis on opportunities in Asia and global markets.",,folk,enriched,76eb7876-7446-44ae-a953-9878b8efec80
Apar Investments,Family Office,$1B+,$5M-$50M,"Singapore, Singapore",Wealth & Asset Management,Real Estate; Capital Markets; Private Equity; Wealth Management; Alternative Assets,Growth; Series C; Series D,30,2005,11-50,https://www.aparinvestments.com,https://www.linkedin.com/company/apar-investments,,,,,"Apar Investments is a Singapore-based single-family office managing the wealth of the Apar family, with a diversified investment strategy spanning capital markets, real estate, and wealth management. The firm focuses on long-term value creation across Asia, with a particular emphasis on private equity, direct investments, and alternative assets.",,folk,enriched,2874a873-f39f-490c-85d5-770d5d2a04bd
Armada Investment AG (Daniel Aegerter),Family Office,$1B+,$1M-$20M,"Zurich, Switzerland",Wealth Management & Investment,Technology; Fintech; Real Estate; SaaS; E-commerce,Seed; Series A; Series B; Growth,30,2000,11-50,https://www.armadainvestment.ch,https://www.linkedin.com/company/armada-investment-ag,,,,,"Armada Investment AG is a single-family office based in Zurich, Switzerland, founded by Daniel Aegerter. The firm manages the wealth of the Aegerter family, focusing on a diversified investment strategy across venture capital, real estate, public markets, and direct startup investments with a long-term, tech-forward approach.",,folk,enriched,cf01eb99-0b1d-49aa-a724-0c1b441b4bad
Arrow Capital,Family Office,$1B+,$5M-$50M,"Dubai, United Arab Emirates",Wealth Management & Investment Advisory,Real Estate; Private Equity; Venture Capital; Technology; Healthcare; Financial Services,Growth; Series C; Series D; Bridge,30,2010,11-50,https://www.arrow-cap.com,https://www.linkedin.com/company/arrow-capital-dubai,https://twitter.com/ArrowCapitalDXB,,,,"Arrow Capital is a Dubai-based single-family office providing bespoke investment management and advisory services to ultra-high-net-worth individuals and families. The firm focuses on diversified global investments across public and private markets, with a particular emphasis on real estate, private equity, and venture capital opportunities in the Middle East and Asia.",,folk,enriched,45648b8a-1f62-473d-8e97-1aeb7a8937cd
Atlas Global Kapital,Family Office,$500M-$1B,$1M-$20M,"Jakarta, Indonesia",Wealth Management & Investment,Technology; Real Estate; Infrastructure; Fintech; Healthcare,Series A; Series B; Series C; Growth,30,2010,11-50,https://www.atlasglobalkapital.com,https://www.linkedin.com/company/atlas-global-kapital,,,,,"Atlas Global Kapital is a multi-family office based in Indonesia, focusing on cross-border investments across Asia. The firm specializes in direct investments, private equity, and venture capital, with a strong emphasis on technology, real estate, and infrastructure sectors.",,folk,enriched,ae7efaae-5d3e-465f-9df7-cba9d05978d0
Aument Capital Partners,Family Office,$1B-$2B,$5M-$50M,"Singapore, Singapore",Wealth Management & Family Office Services,Technology; Healthcare; Fintech; Sustainability; Consumer,Series A; Series B; Series C; Growth,30,2015,11-50,https://www.aument-capital.com,https://www.linkedin.com/company/aument-capital-partners/,,,,,"Aument Capital Partners is a Singapore-based multi-family office that provides comprehensive wealth management, investment advisory, and family office services to ultra-high-net-worth families across Asia. The firm specializes in cross-border investments, direct private equity, and venture capital opportunities with a focus on technology, healthcare, and sustainable industries.",,folk,enriched,20324326-dbc5-401c-97ef-d28615721ed2
B-FLEXION (Bertarelli family),Family Office,$15B+,$50M-$500M,"Geneva, Switzerland",Investment Management,Healthcare; Technology; Real Estate; Infrastructure; Artificial Intelligence; Enterprise Software; Life Sciences,Growth; Series C; Series D; Bridge,30,2003,51-200,https://www.b-flexion.com,https://www.linkedin.com/company/b-flexion/,https://twitter.com/B_FLEXION,,,,"B-FLEXION is the single-family office of the Bertarelli family, managing the wealth of Ernesto Bertarelli and his family. The firm adopts an entrepreneurial approach to investments, focusing on a globally diversified portfolio across healthcare, technology, real estate, infrastructure, AI, and enterprise software, with a strong emphasis on direct investments and long-term value creation.",,folk,enriched,c6fc7e61-00e4-4471-a0e5-21e5f65797ee
Bakala Capital,Family Office,$2B+,$5M-$50M,"Prague, Czech Republic",Multi-asset,Technology; Energy; Mining; Real Estate; Financial Services; Healthcare,Growth; Series C; Series D; Bridge,30,2000,11-50,https://www.bakalacapital.com,https://www.linkedin.com/company/bakala-capital/,,,,,"Bakala Capital is the family office of Czech entrepreneur Zdeněk Bakala, managing the wealth of the Bakala family. The firm invests across global equities, venture capital, real assets, hedge funds, and private equity, with a focus on long-term value creation and diversification.",,folk,enriched,0d29cd75-7a16-4c00-8f74-d5280e5e4b97
Belleville Management,Family Office,$1B+,$10M-$50M,"Luxembourg, Luxembourg",Wealth Management & Private Investments,Real Estate; Private Equity; Financial Services; Technology; Healthcare,Growth; Series C; Series D; Bridge,30,1998,11-50,https://www.belleville.lu,https://www.linkedin.com/company/belleville-management,https://twitter.com/BellevilleMgmt,,,,"Belleville Management is a multi-family office based in Luxembourg, specializing in wealth preservation, asset management, and strategic investments for high-net-worth families. The firm focuses on cross-border investments, private equity, real estate, and alternative assets, leveraging Luxembourg's favorable regulatory and tax environment.",,,enriched,f55221a8-b2bd-440a-b148-266edd973418
BLN Capital,Family Office,$1B+,$1M-$20M,"Berlin, Germany",Wealth Management,Technology; Real Estate; Private Equity; Sustainability; Impact Investing,Seed; Series A; Series B; Growth,30,2010,11-50,https://www.blncapital.com,https://www.linkedin.com/company/bln-capital,https://twitter.com/BLNCapital,,,"Unter den Linden 14, 10117 Berlin, Germany","BLN Capital is a single-family office based in Germany, managing the wealth and investments of a prominent European family. The firm focuses on direct investments in technology, real estate, and private equity, with a long-term investment horizon and a preference for sustainable and impact-driven opportunities.",,,enriched,dd5ee192-91a4-471d-8c50-e5a471bdde22
